Quarter,Campus,Item,Course.ID,Title,CREDIT,TYPE.days,Time,Room,Instructor,Enrolled,divider,classCap,Wait.List,FTES.TOTAL,FTES.STATE,Clustered,Type
Fall 2012,South,743,PHIL&106  01,INTRO TO LOGIC,5,DAILY,10:00 AM,RAH0221,Pierce ,35,/,35,0,11.7,9.7,,
Fall 2012,South,758,PSYC&100  25,GENERAL PSYCHOLOGY,5,TTh,6:00 PM,OLY0202,"Peterson,E. ",18,/,35,0,6,4,,
Fall 2012,South,761,PSYC&200  25,LIFESPAN PSYCHOLOGY,5,TTh,6:00 PM,UNI0200,Chaffee ,8,/,35,0,2.7,2.3,,
Fall 2012,South,765,ACCT&201  01,PRIN OF ACCOUNTING I,5,DAILY,12:00 PM,RAH0216,Lockhart ,36,/,35,0,12,8.3,,
Fall 2012,South,767,ACCT&201  25,PRIN OF ACCOUNTING I,5,MW,6:00 PM,UNI0200,Lozano ,15,/,35,0,5,2.3,,
Fall 2012,South,769,MATH&146  25,INTRODUCTION TO STATS,5,TTh,6:00 PM,UNI0100,Tosch ,26,/,35,0,8.7,8.3,0780B232,
Fall 2012,South,774,BUS 200  01,INTRODUCTION TO LAW,5,DAILY,11:00 AM,UNI0200,Morphew ,34,/,35,0,11.3,9,,
Fall 2012,South,775,BUS 200  25,INTRODUCTION TO LAW,5,HYBRID - T,6:00 PM,OLY0103,Hopt ,16,/,35,0,5.3,5,,
Fall 2012,South,778,MATH&146  01,INTRODUCTION TO STATS,5,DAILY,9:00 AM,OLY0100,Post F. ,25,/,35,0,8.3,8,,
Fall 2012,South,779,BUS 210  01,BUS & ECONOMIC STATISTIC,5,DAILY,9:00 AM,UNI0100,Sauer ,16,/,35,0,5.3,2.3,,
Fall 2012,South,780,BUS 210  25,BUS & ECONOMIC STATISTIC,5,TTh,6:00 PM,UNI0100,Tosch ,7,/,35,0,2.3,1.3,0780B232,
Fall 2012,South,781,MATH 116  01,APPL MATH TO MGT LIFE SC,5,DAILY,10:00 AM,OLY0100,Mc Arthur ,15,/,35,0,5,4.3,,
Fall 2012,South,804,ENGL 094  01,WRITING IMPROVEMENT II,5,DAILY,9:00 AM,RAH0218,Mirabella ,21,/,25,0,7,7,0834B232,
Fall 2012,South,808,ENGL 096  01,COLLEGE PREP WRITING III,5,DAILY,9:00 AM,RAH0221,"McKendry, A ",21,/,25,0,7,7,,
Fall 2012,South,810,ENGL 098  CLE,COLLEGE PREP WRITING IV,5,DAILY,9:00 AM,UNI0203,Hickey ,13,/,25,0,4.3,2.7,,
Fall 2012,South,814,ENGL 095  01,COLL PREP READ STUDY III,5,DAILY,10:00 AM,RAH0217,Mirabella ,23,/,25,0,7.7,7.7,,
Fall 2012,South,821,ENGL 100  01,CRITICAL LITERACY COLLEG,5,HYBRID - DAILY,11:00 AM,RAH0313,Malcolm ,15,/,20,0,5,5,,
Fall 2012,South,822,ENGL 098  02,COLLEGE PREP WRITING IV,5,DAILY,10:00 AM,UNI0200,Bean ,24,/,25,0,8,4.7,0822B232,
Fall 2012,South,823,ENGL 100  02,CRITICAL LITERACY COLLEG,5,MWF,12:00 PM,UNI0200,Gilman ,15,/,20,0,5,3.7,,
Fall 2012,South,829,MATH 090  01,MATHEMATICS WORKSHOP,2,Arr,: M,RSB0012,Tillman ,3,/,5,0,0.4,0.4,0129B232,
Fall 2012,South,830,ENGL 080  01,ENGLISH SKILLS SHOP,5,DAILY,8:00 AM,LIB0205,Mirabella ,1,/,25,0,0.3,0.3,0830B232,
Fall 2012,South,831,ENGL 081  01,ENGLISH SKILLS SHOP,5,DAILY,8:00 AM,LIB0205,Mirabella ,20,/,25,0,6.7,6.7,0830B232,
Fall 2012,South,832,ENGL 082  01,ENGLISH SKILLS SHOP,5,DAILY,8:00 AM,LIB0205,Mirabella ,1,/,25,0,0.3,0.3,0830B232,
Fall 2012,South,834,ENGL 086  01,GRAMMAR & PUNCTUATION I,5,DAILY,9:00 AM,RAH0218,Mirabella ,10,/,25,0,3.3,3,0834B232,
Fall 2012,South,844,ENGL 081  25,ENGLISH SKILLS SHOP,5,MW,6:00 PM,LIB0205,"Steinke, E. ",1,/,25,0,0.3,0.3,0844B232,
Fall 2012,South,845,ENGL 086  25,GRAMMAR & PUNCTUATION I,5,MW,6:00 PM,LIB0205,"Steinke, E. ",2,/,25,0,0.7,0.7,0844B232,
Fall 2012,South,847,ENGL 094  25,WRITING IMPROVEMENT II,5,MW,6:00 PM,LIB0205,"Steinke, E. ",9,/,25,0,3,3,0844B232,
Fall 2012,South,848,ENGL 096  25,COLLEGE PREP WRITING III,5,MW,6:00 PM,LIB0205,"Steinke, E. ",6,/,25,0,2,1.7,0844B232,
Fall 2012,South,849,ENGL 095  25,COLL PREP READ STUDY III,5,MW,6:00 PM,LIB0205,"Steinke, E. ",2,/,25,0,0.7,0.7,0844B232,
Fall 2012,South,850,MATH 083  10,ARITHMETIC,5,DAILY,8:00 AM,RAH0309,"Toutonghi, J",27,/,30,0,9,9,,
Fall 2012,South,851,MATH 083  11,ARITHMETIC,5,DAILY,11:00 AM,RAH0310,"Toutonghi, J",27,/,30,0,9,8.7,,
Fall 2012,South,854,MATH 084  10,ALGEBRA I,5,DAILY,9:00 AM,RAH0309,"Toutonghi, J",24,/,30,0,8,7.3,,
Fall 2012,South,856,MATH 084  12,ALGEBRA I,5,DAILY,11:00 AM,UNI0203,"Lyman, H. ",27,/,30,0,9,9.3,,
Fall 2012,South,858,MATH 085  10,ALGEBRA II,5,DAILY,11:00 AM,RAH0205,Sullivan ,31,/,30,0,10.3,9.3,,
Fall 2012,South,860,MATH 094  10,INTRO ALGEBRA I,5,DAILY,10:00 AM,RAH0218,Llewelyn ,37,/,30,0,12.3,12,0860B232,
Fall 2012,South,861,MATH 094  25,INTRO ALGEBRA I,5,TTh,6:00 PM,UNI0203,Park ,22,/,30,0,7.3,7.3,,
Fall 2012,South,864,MATH 098  01,INTERMEDIATE ALGEBRA,5,DAILY,8:00 AM,RAH0218,Sauer ,18,/,35,0,6,5.7,,
Fall 2012,South,865,MATH 098  02,INTERMEDIATE ALGEBRA,5,DAILY,11:00 AM,RAH0218,Llewelyn ,37,/,35,0,12.3,12,0865B232,
Fall 2012,South,866,MATH 098  04,INTERMEDIATE ALGEBRA,5,DAILY,12:00 PM,RAH0218,Sullivan ,31,/,35,0,10.3,9,0866B232,
Fall 2012,South,867,MATH 098  25,INTERMEDIATE ALGEBRA,5,TTh,6:00 PM,RAH0301,Dorman ,12,/,35,0,4,3.3,,
Fall 2012,South,868,MATH 089  01,INDEPENDENT STUDY,2,Arr,: M,RSB0012,Tillman ,4,/,5,0,0.5,0.5,0129B232,
Fall 2012,South,869,MATH 198  01,MATHEMATICS WORKSHOP,2,Arr,: M,RSB0012,Tillman ,12,/,45,0,1.6,1.6,0129B232,
Fall 2012,South,870,MATH 081  81,BASIC MATH SKILLS,5,DAILY,10:00 AM,LIB0215,Zou ,20,/,25,0,6.7,6.3,0870B232,
Fall 2012,South,874,MATH 087  01,GEOMETRY II,5,Arr,AR:R M,TBA,"Lyman, H. ",1,/,5,0,0.3,0,0873B232,
Fall 2012,South,888,MATH 085  01,ALGEBRA II,5,DAILY,9:00 AM,RAH0205,Downs ,28,/,30,0,9.3,9.3,,
Fall 2012,South,914,MATH 081  81,BASIC MATH SKILLS,5,DAILY,12:00 PM,LIB0215,Simmons ,27,/,25,0,9,8.3,0914B232,
Fall 2012,South,915,MATH 081  81,BASIC MATH SKILLS,5,MW,6:00 PM,LIB0215,Torres ,14,/,25,0,4.7,4,0915B232,
Fall 2012,South,919,MATH 081  81,BASIC MATH SKILLS,5,TTh,6:00 PM,LIB0215,Miropolskiy ,6,/,25,0,2,2,0919B232,
Fall 2012,South,970,MATH 081  81,BASIC MATH SKILLS,5,Sa,8:00 AM,LIB0215,Torres ,13,/,25,0,4.3,4.3,0970B232,
Fall 2012,South,971,MATH 083  81,ARITHMETIC,5,DAILY,10:00 AM,LIB0215,Zou ,2,/,25,0,0.7,0.7,0870B232,
Fall 2012,South,972,MATH 084  81,ALGEBRA I,5,DAILY,10:00 AM,LIB0215,Zou ,2,/,25,0,0.7,0.3,0870B232,
Fall 2012,South,973,MATH 085  81,ALGEBRA II,5,DAILY,10:00 AM,LIB0215,Zou ,1,/,25,0,0.3,0.3,0870B232,
Fall 2012,South,979,MATH 083  81,ARITHMETIC,5,MW,6:00 PM,LIB0215,Torres ,1,/,25,0,0.3,0.3,0915B232,
Fall 2012,South,980,MATH 084  81,ALGEBRA I,5,MW,6:00 PM,LIB0215,Torres ,5,/,25,0,1.7,1.7,0915B232,
Fall 2012,South,981,MATH 085  81,ALGEBRA II,5,MW,6:00 PM,LIB0215,Torres ,3,/,25,0,1,1,0915B232,
Fall 2012,South,983,MATH 083  81,ARITHMETIC,5,Sa,8:00 AM,LIB0215,Torres ,3,/,25,0,1,1,0970B232,
Fall 2012,South,984,MATH 084  81,ALGEBRA I,5,Sa,8:00 AM,LIB0215,Torres ,4,/,25,0,1.3,1,0970B232,
Fall 2012,South,985,MATH 085  81,ALGEBRA II,5,Sa,8:00 AM,LIB0215,Torres ,3,/,25,0,1,1,0970B232,
Fall 2012,South,986,MATH 098  81,INTERMEDIATE ALGEBRA,5,Sa,8:00 AM,LIB0215,Torres ,1,/,25,0,0.3,0.3,0970B232,
Fall 2012,South,987,MATH 083  81,ARITHMETIC,5,TTh,6:00 PM,LIB0215,Miropolskiy ,3,/,25,0,1,1,0919B232,
Fall 2012,South,988,MATH 084  81,ALGEBRA I,5,TTh,6:00 PM,LIB0215,Miropolskiy ,4,/,25,0,1.3,1.3,0919B232,
Fall 2012,South,990,MATH 098  81,INTERMEDIATE ALGEBRA,5,TTh,6:00 PM,LIB0215,Miropolskiy ,1,/,25,0,0.3,0.3,0919B232,
Fall 2012,South,1055,HDC 101  CLE,ORIENTATION TO COLLEGE,3,MWF,10:00 AM,UNI0203,Coates-White,7,/,25,0,1.4,1.4,,
Fall 2012,South,1056,HDC 100  01,CAREER PLAN/PERSNL EVALU,2,TTh,11:00 AM,OLY0103,Nakashima T.,13,/,25,0,1.7,1.7,,
Fall 2012,South,1101,ESL 011  01,ESL - LEVEL 1A,12,MTWTh,8:00 AM,CAS0110,"Stofer, A ",5,/,25,0,3.8,3.8,1101B232,
Fall 2012,South,1103,ESL 012  01,ESL - LEVEL 1B,12,MTWTh,8:00 AM,CAS0110,"Stofer, A ",15,/,25,0,11.7,11.7,1101B232,
Fall 2012,South,1106,ESL 013  01,ESL - LEVEL 1C,12,MTWTh,8:00 AM,CAS0220,Morote ,12,/,27,0,9.4,9.4,1106B232,
Fall 2012,South,1109,ESL 021  01,ESL - LEVEL 2A,12,MTWTh,8:00 AM,CAS0220,Morote ,10,/,27,0,7.8,7.8,1106B232,
Fall 2012,South,1112,ESL 022  01,ESL - LEVEL 2B,12,MTWTh,8:00 AM,RAH0212,"Harder, M. ",26,/,30,0,20.6,20.6,,
Fall 2012,South,1115,ESL 023  01,ESL - LEVEL 2C,12,MTWTh,8:00 AM,CAS0310,Sun ,31,/,32,0,24.8,24.8,,
Fall 2012,South,1118,ESL 031  01,ESL - LEVEL 3A,12,MTWTh,8:00 AM,CAS0201,Williams A ,24,/,30,0,18.9,18.9,,
Fall 2012,South,1121,ESL 032  01,ESL - LEVEL 3B,12,MTWTh,8:00 AM,CAS0202,Baldwin S. ,20,/,30,0,15.9,15.9,,
Fall 2012,South,1122,ESL 032  02,ESL - LEVEL 3B,12,MTWTh,8:00 AM,AUT0133,"Mearls, J ",20,/,30,0,14.8,14.8,,
Fall 2012,South,1124,ESL 041  01,ESL - LEVEL 4A,12,MTWTh,8:00 AM,CAS0210,Bissonnette ,29,/,32,0,23,23,,
Fall 2012,South,1125,ESL 041  02,ESL - LEVEL 4A,12,MTWTh,8:00 AM,AUT0134,"Lysaker, K. ",7,/,32,0,5.6,5.6,1127B232,
Fall 2012,South,1127,ESL 042  01,ESL - LEVEL 4B,12,MTWTh,8:00 AM,AUT0134,"Lysaker, K. ",21,/,32,0,16.8,16.8,1127B232,
Fall 2012,South,1130,ESL 051  01,ESL - LEVEL 5A,12,MTWTh,8:00 AM,RAH0313,"French, A ",20,/,30,0,16,16,1130B232,
Fall 2012,South,1132,ESL 052  01,ESL - LEVEL 5B,12,MTWTh,8:00 AM,RAH0313,"French, A ",4,/,30,0,3.2,3.2,1130B232,
Fall 2012,South,1151,ESL 011  25,ESL - LEVEL 1A,12,MTWTh,6:00 PM,CAS0212,"Collins, D. ",8,/,25,0,6.4,6.4,1151B232,
Fall 2012,South,1153,ESL 012  25,ESL - LEVEL 1B,12,MTWTh,6:00 PM,CAS0212,"Collins, D. ",15,/,25,0,11.9,11.9,1151B232,
Fall 2012,South,1156,ESL 013  25,ESL - LEVEL 1C,12,MTWTh,6:00 PM,RAH0310,Silas ,16,/,30,0,12.2,12.2,1156B232,
Fall 2012,South,1159,ESL 021  25,ESL - LEVEL 2A,12,MTWTh,6:00 PM,RAH0310,Silas ,5,/,30,0,4,4,1156B232,
Fall 2012,South,1162,ESL 022  25,ESL - LEVEL 2B,12,MTWTh,6:00 PM,CAS0210,Ioselovich ,23,/,30,0,18.4,18.4,,
Fall 2012,South,1165,ESL 023  25,ESL - LEVEL 2C,12,MTWTh,6:00 PM,RAH0309,"Kulik, M. ",31,/,30,0,24.6,24.6,,
Fall 2012,South,1168,ESL 031  25,ESL - LEVEL 3A,12,MTWTh,6:00 PM,RAH0312,"Holly, D. ",27,/,30,0,21.6,21.6,,
Fall 2012,South,1171,ESL 032  25,ESL - LEVEL 3B,12,MTWTh,6:00 PM,CAS0202,Rullan-Milla,26,/,30,0,20.8,20.8,,
Fall 2012,South,1172,ESL 032  26,ESL - LEVEL 3B,12,MTWTh,6:00 PM,RAH0313,"Scheer, Karl",28,/,30,0,22.4,22.4,,
Fall 2012,South,1174,ESL 041  25,ESL - LEVEL 4A,12,MTWTh,6:00 PM,CAS0201,"Ali, Abou ",29,/,30,0,23,23,,
Fall 2012,South,1177,ESL 042  25,ESL - LEVEL 4B,12,MTWTh,6:00 PM,RSB0016,"Rathbun, K. ",18,/,31,0,13.9,13.9,1180B232,
Fall 2012,South,1180,ESL 051  25,ESL - LEVEL 5A,12,MTWTh,6:00 PM,RSB0016,"Rathbun, K. ",11,/,31,0,8.4,8.4,1180B232,
Fall 2012,South,1182,ESL 052  25,ESL - LEVEL 5B,12,MTWTh,6:00 PM,RSB0016,"Rathbun, K. ",5,/,31,0,3.6,3.6,1180B232,
Fall 2012,South,1221,ESL 025  01,WRITING/GRAMMAR LEVEL 2,4,MTWTh,11:00 AM,AUT0134,"Farrelly, B ",16,/,30,0,4.3,4.3,,
Fall 2012,South,1227,ESL 035  01,WRITING/GRAMMAR LEVEL 3,4,MTWTh,11:00 AM,CAS0310,"Miller, T. ",19,/,30,0,5.1,5.1,,
Fall 2012,South,1230,ESL 045  01,WRITING/GRAMMAR LEVEL 4,4,MTWTh,11:00 AM,CAS0202,Williams A ,13,/,30,0,3.5,3.5,,
Fall 2012,South,1233,ESL 055  01,WRITING/GRAMMAR LEVEL 5,4,MTWTh,11:00 AM,CAS0210,Bissonnette ,17,/,30,0,4.4,4.4,,
Fall 2012,South,1241,ESL 049  03,ESL MATH SKILLS - HIGH,4,MTWTh,11:00 AM,CAS0212,"Lysaker, K. ",16,/,25,0,4.3,4.3,,
Fall 2012,South,1242,ESL 049  25,MATH FOR ESL,3,F,6:00 PM,CAS0320,Harness ,16,/,30,0,3.2,3.2,,
Fall 2012,South,1273,ESL 026  01,ESL SPEAK/LISTEN LEV 2,4,MTWTh,11:00 AM,CAS0110,Sun ,17,/,30,0,4.5,4.5,1273B232,
Fall 2012,South,1274,ESL 036  01,ESL SPEAK/LISTEN LEV 3,4,MTWTh,11:00 AM,CAS0110,Sun ,10,/,30,0,2.7,2.7,1273B232,
Fall 2012,South,1285,ESL 068  01,EDUC'L INTERVIEW FOR ESL,0,M,9:00 AM,CAS0110,"French, A ",50,/,70,0,1,1,,
Fall 2012,South,1286,ESL 068  02,EDUC'L INTERVIEW FOR ESL,0,M,9:00 AM,CAS0110,"French, A ",44,/,70,0,0.9,0.9,,
Fall 2012,South,1291,ESL 068  25,EDUC'L INTERVIEW FOR ESL,0,M,6:00 PM,CAS0110,"French, A ",41,/,50,0,0.8,0.8,,
Fall 2012,South,1292,ESL 068  26,EDUC'L INTERVIEW FOR ESL,0,M,6:00 PM,CAS0110,"French, A ",42,/,50,0,0.8,0.8,,
Fall 2012,South,1293,ESL 068  27,EDUC'L INTERVIEW FOR ESL,0,T,6:00 PM,CAS0110,"French, A ",56,/,60,0,1.1,1.1,,
Fall 2012,South,1294,ESL 068  28,EDUC'L INTERVIEW FOR ESL,0,T,6:00 PM,CAS0110,"French, A ",49,/,60,0,1,1,,
Fall 2012,South,1301,ESL 085  01,SURVEY OF ENG GRAMMAR 1,5,DAILY,9:00 AM,RSB0016,Dang J. T. ,22,/,25,0,7.3,7,,
Fall 2012,South,1302,ESL 095  01,COLLPREP/NONNATIV-WRITE1,5,DAILY,8:00 AM,RSB0016,Dang J. T. ,21,/,25,0,7,6.7,,
Fall 2012,South,1304,ESL 086  01,SURVEY OF ENG GRAMMAR 2,5,DAILY,9:00 AM,CAS0212,"Farrelly, B ",17,/,25,0,5.7,5.7,,
Fall 2012,South,1305,ESL 097  01,COLLPREP/NONNATIV-WRITE2,5,DAILY,8:00 AM,CAS0212,"Farrelly, B ",20,/,25,0,6.7,6.7,,
Fall 2012,South,1308,NUR 096  01,INTRO APPLY ACAD STRATGY,3,MTTh,12:00 PM,CAS0201,Baldwin S. ,16,/,25,0,3.2,2.8,,
Fall 2012,South,1314,ESL 049  01,NA-C SUPPORT,3,F,9:00 AM,RAH0116,"Rackl, Ann ",8,/,25,0,1.6,1.6,,
Fall 2012,South,1401,ABE 031  01,ABE LEVEL 3 MATH,6,MTWTh,9:00 AM,CAS0312,"Lemley, J. ",26,/,35,0,10.2,10.2,1401B232,
Fall 2012,South,1403,GED 051  01,BASIC GED PREP MATH 5,7,DAILY,9:00 AM,CAS0320,Harness ,29,/,35,0,13.1,13.1,,
Fall 2012,South,1404,ABE 061  01,COMPASS PREP MATH 6,7,DAILY,9:00 AM,CAS0316,Nachman ,18,/,30,0,8.4,8.4,,
Fall 2012,South,1405,ABE 032  01,ABE LEVEL 3 COMM,6,MTWTh,10:35 AM,CAS0312,"Lemley, J. ",24,/,35,0,9.6,9.6,1405B232,
Fall 2012,South,1406,ABE 042  01,ABE LEVEL 4 COMM,6,MTWTh,10:35 AM,CAS0312,"Lemley, J. ",11,/,35,0,4.3,4.3,1405B232,
Fall 2012,South,1407,GED 052  01,GED COMM BASIC,8,DAILY,10:40 AM,CAS0320,Harness ,19,/,35,0,9.8,9.8,,
Fall 2012,South,1408,ABE 062  01,COMPASS PREP COMM 6,8,DAILY,10:40 AM,CAS0316,Nachman ,14,/,30,0,7.5,7.5,,
Fall 2012,South,1424,ABE 031  25,ABE LEVEL 3 MATH,6,MW,6:00 PM,CAS0312,McDonough ,17,/,30,0,6.8,6.8,1424B232,
Fall 2012,South,1425,ABE 041  25,ABE LEVEL 4 MATH,6,MW,6:00 PM,CAS0312,McDonough ,3,/,30,0,1.2,1.2,1424B232,
Fall 2012,South,1426,GED 051  25,BASIC GED PREP MATH 5,6,MW,6:00 PM,CAS0320,"Abeyta,A. ",19,/,30,0,7.6,7.6,1426B232,
Fall 2012,South,1427,ABE 061  25,ABE VI MATH,6,MW,6:00 PM,CAS0320,"Abeyta,A. ",9,/,30,0,3.6,3.6,1426B232,
Fall 2012,South,1428,ABE 032  25,ABE LEVEL 3 COMM,6,TTh,6:00 PM,CAS0312,McDonough ,12,/,30,0,4.8,4.8,1428B232,
Fall 2012,South,1429,ABE 042  25,ABE LVL 4 COMM SKILLS,6,TTh,6:00 PM,CAS0312,McDonough ,9,/,30,0,3.6,3.6,1428B232,
Fall 2012,South,1430,GED 052  25,BASIC GED PREP COMM 5,6,TTh,6:00 PM,CAS0320,"Abeyta,A. ",19,/,30,0,7.6,7.6,1430B232,
Fall 2012,South,1431,ABE 062  25,ABE COMM.VI,6,TTh,6:00 PM,CAS0320,"Abeyta,A. ",9,/,30,0,3.6,3.6,1430B232,
Fall 2012,South,1435,ABE 031  50,ABE LEVEL 3 MATH,4,MTWTh,9:00 AM,NEH0205,"Kindzia, B. ",6,/,25,0,1.6,1.6,1435B232,
Fall 2012,South,1436,ABE 041  50,ABE LEVEL 4 MATH,4,MTWTh,9:00 AM,NEH0205,"Kindzia, B. ",11,/,25,0,2.9,2.9,1435B232,
Fall 2012,South,1437,GED 051  50,BASIC GED PREP MATH 5,4,MTWTh,9:00 AM,NEH0205,"Kindzia, B. ",6,/,25,0,1.6,1.6,1435B232,
Fall 2012,South,1438,ABE 032  50,ABE LEVEL 3 COMM,8,MTWTh,10:00 AM,NEH0205,"Kindzia, B. ",4,/,25,0,2.1,2.1,1438B232,
Fall 2012,South,1439,ABE 042  50,ABE LEVEL 4 COMM SKILLS,8,MTWTh,10:00 AM,NEH0205,"Kindzia, B. ",6,/,25,0,3.2,3.2,1438B232,
Fall 2012,South,1440,GED 052  50,BASIC GED PREP COMM 5,8,MTWTh,10:00 AM,NEH0205,"Kindzia, B. ",12,/,25,0,6.4,6.4,1438B232,
Fall 2012,South,1442,ABE 062  50,ABE COMM. VI,8,MTWTh,10:00 AM,NEH0205,"Kindzia, B. ",1,/,25,0,0.5,0.5,1438B232,
Fall 2012,South,1492,ABE 070  25,ED INTERVIEW FOR ABE/GED,0,T,6:00 PM,CAS0312,"Abeyta,A. ",65,/,62,0,1.3,1.3,,
Fall 2012,South,1494,ABE 070  50,ED INTERVIEW FOR ABE/GED,0,W,9:00 AM,NEH0205,"Kindzia, B. ",16,/,20,0,0.3,0.3,,
Fall 2012,South,2050,SMG 100  01,LEADERSHIP & SUPERVISION,3,MW,6:00 PM,OLY0205,Stowers ,17,/,24,0,3.4,3,,
Fall 2012,South,2052,SMG 103  01,SUPRV A DIVERSE WORKFRCE,3,MW,6:00 PM,OLY0205,Stowers ,16,/,30,0,3.2,3,,
Fall 2012,South,2090,SMG 298  01,INDEPENDENT STUDY-SMG,10,Arr,AR:R M,TBA,Stowers ,3,/,10,0,0.8,0.8,,
Fall 2012,South,2095,FAM 014  01,GENEALOGY,2,F,9:30 AM,OFFC001,"Little, S ",35,/,40,0,4.7,4.7,,
Fall 2012,South,2097,FAM 014  03,AMERICAN GOV PART III,2,F,10:00 AM,OFFC001,Lockerbie ,29,/,36,0,3.9,3.9,,
Fall 2012,South,2100,ABR 111  01,INTRO TO AUTO COLLISION,4,DAILY,7:00 AM,ABR0101,"Ford, S. ",7,/,10,0,1.9,1.9,,
Fall 2012,South,2105,ABR 112  01,SAFETY/ENVIRON PRACTICES,3,DAILY,7:00 AM,ABR0101,"Ford, S. ",7,/,10,0,1.4,1.4,,
Fall 2012,South,2110,ABR 113  01,WELDING AND CUTTING,8,DAILY,7:00 AM,ABR0101,"Ford, S. ",7,/,10,0,3.7,3.7,,
Fall 2012,South,2111,ABR 122  01,WRKING WITH TRIM/HARDWRE,3,DAILY,7:00 AM,ABR0101,"Ford, S. ",14,/,20,0,2.8,2.8,,
Fall 2012,South,2112,ABR 123  01,METAL STRAIGHTENING,4,DAILY,7:00 AM,ABR0101,"Ford, S. ",14,/,20,0,3.7,3.7,,
Fall 2012,South,2113,ABR 124  01,BODY FILLERS,4,DAILY,7:00 AM,ABR0101,"Ford, S. ",14,/,20,0,3.7,3.7,,
Fall 2012,South,2114,ABR 121  01,PANEL REPLACE/ALIGNMENT,4,DAILY,7:00 AM,ABR0101,"Ford, S. ",14,/,20,0,3.7,3.7,,
Fall 2012,South,2120,ABR 161  01,DAMAGE ANALYSIS,5,DAILY,7:00 AM,ABR0101,"Ford, S. ",10,/,25,0,3.3,3.3,,
Fall 2012,South,2125,ABR 162  01,DOOR SKIN/BEAM REPLCEMNT,3,DAILY,7:00 AM,ABR0101,"Ford, S. ",10,/,25,0,2,2,,
Fall 2012,South,2130,ABR 163  01,QUARTER PANEL REPLACEMNT,5,DAILY,7:00 AM,ABR0101,"Ford, S. ",10,/,25,0,3.3,3.3,,
Fall 2012,South,2135,ABR 164  01,MOVEABLE GLASS/HARDWARE,2,DAILY,7:00 AM,ABR0101,"Ford, S. ",10,/,25,0,1.3,1.3,,
Fall 2012,South,2140,ABR 171  01,STRAIGHTING STRUCRL PRTS,7,DAILY,7:00 AM,ABR0101,"Ford, S. ",1,/,5,0,0.5,0.5,,
Fall 2012,South,2141,ABR 172  01,FULL/PARTIAL PANEL REPLC,7,DAILY,7:00 AM,ABR0101,"Ford, S. ",1,/,5,0,0.5,0.5,,
Fall 2012,South,2142,ABR 173  01,RESTORE CORROSION PROTEC,2,DAILY,7:00 AM,ABR0101,"Ford, S. ",1,/,5,0,0.1,0.1,,
Fall 2012,South,2150,ABR 131  01,UNDERSTAND AUTO FINISHES,2,DAILY,7:00 AM,ABR0101,"Ford, S. ",2,/,20,0,0.3,0.3,,
Fall 2012,South,2151,ABR 132  01,PREP SURFACE FOR REFINSH,6,DAILY,7:00 AM,ABR0101,"Ford, S. ",1,/,20,0,0.4,0.4,,
Fall 2012,South,2152,ABR 133  01,PREP EQUIP/PAINT/MATERIL,5,DAILY,7:00 AM,ABR0101,"Ford, S. ",1,/,20,0,0.3,0.3,,
Fall 2012,South,2153,ABR 134  01,DETAILING,1,DAILY,7:00 AM,ABR0101,"Ford, S. ",1,/,20,0,0.1,0.1,,
Fall 2012,South,2197,ABR 197  DKP,INDUSTRY INTERNSHIP ITEC,5,Arr,AR:R M,TBA,"Park, D. ",1,/,1,0,0.1,0.1,,
Fall 2012,South,2300,MVM 100  01,INTRO TO AUTOMOTIVE I,4,DAILY,7:00 AM,AUT0129,Amesquita ,5,/,20,0,1.3,1.3,2300B232,
Fall 2012,South,2301,MVM 102  01,INTRO TO AUTOMOTIVE II,4,DAILY,7:00 AM,AUT0129,Amesquita ,5,/,20,0,1.3,1.3,2300B232,
Fall 2012,South,2302,AUT 100  01,INTRO TO ELECTRICITY,4,DAILY,7:00 AM,AUT0129,Amesquita ,5,/,20,0,1.3,1.3,2300B232,
Fall 2012,South,2303,MVM 102  IBS,INTRO TO AUTOMOTIVE II,4,DAILY,7:00 AM,AUT0129,Amesquita ,16,/,20,0,7.5,7.5,2300B232,
Fall 2012,South,2304,MVM 100  IBS,INTRO TO AUTOMOTIVE I,4,DAILY,7:00 AM,AUT0129,Amesquita ,16,/,20,0,7.5,7.5,2300B232,
Fall 2012,South,2305,AUT 100  IBS,INTRO TO ELECTRICITY,4,DAILY,7:00 AM,AUT0129,Amesquita ,16,/,20,0,7.5,7,2300B232,
Fall 2012,South,2306,AUT 134  IBS,INTRO TO DRIVEABILITY,3,DAILY,7:00 AM,AUT0129,Amesquita ,16,/,20,0,5.7,5.3,2300B232,
Fall 2012,South,2310,AUT 102  01,ADV ELECTRICAL SYSTEMS,4,DAILY,7:00 AM,AUT0106,"Andersen, H ",21,/,20,0,5.6,5.6,2310B232,
Fall 2012,South,2311,AUT 104  01,AUTOMOTIVE ELECTRONICS,3,DAILY,7:00 AM,AUT0106,"Andersen, H ",21,/,20,0,4.2,4.2,2310B232,
Fall 2012,South,2312,AUT 106  01,BASIC POWER ACCESSORIES,3,DAILY,7:00 AM,AUT0106,"Andersen, H ",21,/,20,0,4.2,4.2,2310B232,
Fall 2012,South,2313,AUT 112  01,MANUAL TRANSAXLES CLUTCH,3,DAILY,7:00 AM,AUT0128,Hughes ,22,/,20,0,4.4,4.4,2340B232,
